in s,C2 in V
5.10190656E-01,2.196426E+00
5.10190672E-01,2.191544E+00
5.10190688E-01,2.197495E+00
5.10190704E-01,2.187729E+00
5.10190720E-01,2.193069E+00
5.10190736E-01,2.193069E+00
5.10190752E-01,2.195511E+00
5.10190768E-01,2.198410E+00
5.10190784E-01,2.193527E+00
5.10190800E-01,2.204361E+00
5.10190816E-01,2.199936E+00
5.10190832E-01,2.207718E+00
5.10190848E-01,2.195969E+00
5.10190864E-01,2.203293E+00
5.10190880E-01,2.198410E+00
5.10190896E-01,2.200394E+00
5.10190912E-01,2.201920E+00
5.10190928E-01,2.197495E+00
5.10190944E-01,2.190628E+00
5.10190960E-01,2.201920E+00
5.10190976E-01,2.198410E+00
5.10190992E-01,2.201920E+00
5.10191008E-01,2.199936E+00
5.10191024E-01,2.204819E+00
5.10191040E-01,2.200851E+00
5.10191056E-01,2.208633E+00
5.10191072E-01,2.203751E+00
5.10191088E-01,2.200394E+00
5.10191104E-01,2.193985E+00
5.10191120E-01,2.206192E+00
5.10191136E-01,2.203751E+00
5.10191152E-01,2.201309E+00
5.10191168E-01,2.200851E+00
5.10191184E-01,2.201309E+00
5.10191200E-01,2.206802E+00
5.10191216E-01,2.197495E+00
5.10191232E-01,2.202377E+00
5.10191248E-01,2.198410E+00
5.10191264E-01,2.194595E+00
5.10191280E-01,2.198410E+00
5.10191296E-01,2.201920E+00
5.10191312E-01,2.208176E+00
5.10191328E-01,2.197495E+00
5.10191344E-01,2.201920E+00
5.10191360E-01,2.202835E+00
5.10191376E-01,2.204819E+00
5.10191392E-01,2.205734E+00
5.10191408E-01,2.209702E+00
5.10191424E-01,2.195969E+00
5.10191440E-01,2.200851E+00
5.10191456E-01,2.200394E+00
5.10191472E-01,2.202835E+00
5.10191488E-01,2.202377E+00
5.10191504E-01,2.205734E+00
5.10191520E-01,2.208633E+00
5.10191536E-01,2.200851E+00
5.10191552E-01,2.207260E+00
5.10191568E-01,2.205734E+00
5.10191584E-01,2.202835E+00
5.10191600E-01,2.212601E+00
5.10191616E-01,2.195969E+00
5.10191632E-01,2.209702E+00
5.10191648E-01,2.205734E+00
5.10191664E-01,2.210617E+00
5.10191680E-01,2.212601E+00
5.10191696E-01,2.204819E+00
5.10191712E-01,2.203293E+00
5.10191728E-01,2.209702E+00
5.10191744E-01,2.201920E+00
5.10191760E-01,2.207260E+00
5.10191776E-01,2.213516E+00
5.10191792E-01,2.204361E+00
